    0.6000,   -0.2775,   -0.1862,    0.1415,   -0.0702,   -0.5000,   -0.0489,   -0.1371,    0.5429,    0.3619,   -0.7125,   -0.1053,   -0.4694,   -0.4706,   -0.3333,    0.2148,
    0.6000,   -0.2775,   -0.1862,    0.1415,   -0.0702,   -0.3077,    0.1536,   -0.1371,    0.5429,    0.3619,   -0.7125,   -0.1053,   -0.4694,   -0.4706,   -0.3333,    0.4192,
   -0.6000,   -1.0000,    0.0897,    0.1220,    0.0877,    0.0577,   -0.3499,   -0.3807,    0.1000,    0.4000,   -0.7875,   -0.4211,   -0.9592,   -0.1765,   -0.1111,    0.1279,
   -0.6000,   -1.0000,    0.0897,    0.1220,    0.0877,    0.0577,   -0.2304,   -0.5025,    0.0429,    0.2190,    0.9375,   -0.6711,   -0.7143,   -0.1176,   -0.1667,    0.1864,
   -0.6000,   -1.0000,    0.0897,    0.1220,    0.0877,   -0.1346,   -0.2816,   -0.3807,    0.1000,    0.4000,   -0.7875,   -0.4211,   -0.9592,   -0.2941,   -0.2222,    0.1627,
   -0.6000,   -1.0000,    0.0897,    0.1220,    0.0877,    0.0577,   -0.2816,   -0.3807,    0.1000,    0.4000,   -0.7875,   -0.4211,   -0.9592,   -0.2941,   -0.2222,    0.1931,
   -0.6000,   -1.0000,    0.0897,    0.1220,    0.0877,   -0.1346,   -0.2475,   -0.3807,    0.1000,    0.4000,   -0.7875,   -0.4211,   -0.9592,   -0.2941,   -0.2222,    0.2048,
    1.0000,    0.3822,    0.1241,    0.3789,    0.2982,   -0.5000,    0.1544,    0.1168,    0.0429,    0.2190,   -0.7125,    0.4868,   -0.1429,   -0.7059,   -0.6667,    0.3821,
    1.0000,    0.3822,    0.1241,    0.3789,    0.2982,   -0.5000,    0.1854,    0.1168,    0.0429,    0.2190,   -0.7125,    0.4868,   -0.1429,   -0.7647,   -0.6667,    0.3634,
   -0.6000,   -0.7382,    0.2345,    0.5187,    0.0877,   -0.0962,    0.2746,    0.1168,    0.0429,    0.2190,   -0.7250,    0.4211,   -0.1429,   -0.7059,   -0.6667,    0.3531,
    0.6000,   -0.4031,   -0.2621,   -0.0049,   -0.0877,    0.2115,   -0.4003,   -0.6345,   -0.3286,    0.2667,    1.0000,   -0.9474,   -0.4694,    0.2941,    0.5556,    0.0888,
    0.6000,   -0.4031,   -0.2621,   -0.0049,   -0.0877,    0.2115,   -0.4407,   -0.5127,   -0.0714,    0.2667,   -0.7500,   -0.5132,   -0.1020,   -0.2941,   -0.1111,    0.0954,
    0.6000,   -0.6963,   -0.2621,   -0.0049,   -0.0877,    0.2115,   -0.3980,   -0.6345,   -0.3286,    0.2667,    1.0000,   -0.9474,   -0.4694,    0.2941,    0.5556,    0.0961,
    0.6000,   -0.6963,   -0.2621,   -0.0049,   -0.0877,    0.2115,   -0.4383,   -0.5127,   -0.0714,    0.2667,   -0.7500,   -0.5132,   -0.1020,   -0.2941,   -0.1111,    0.1028,
    0.6000,   -0.6963,   -0.2621,   -0.0049,   -0.0877,    0.2115,   -0.3894,   -0.5127,   -0.0714,    0.2667,   -0.7500,   -0.5132,   -0.1020,   -0.2941,   -0.1111,    0.1128,
    0.6000,   -0.6963,   -0.2621,   -0.0049,   -0.0877,    0.2115,   -0.3553,   -0.6345,   -0.3286,    0.2667,    1.0000,   -0.7368,   -0.7143,    0.2941,    0.3333,    0.1462,
    0.6000,   -0.6963,   -0.2621,   -0.0049,   -0.0877,    0.2115,   -0.3701,   -0.5127,   -0.0714,    0.2667,   -0.6250,   -0.3158,    0.1020,   -0.3529,   -0.2222,    0.1629,
    1.0000,    1.0000,   -0.4552,   -0.2000,   -0.3509,   -0.6154,   -0.4313,   -0.5127,   -0.0714,    0.2667,   -0.8125,   -0.4474,    0.1020,   -0.4706,   -0.3889,    0.1624,
   -1.0000,   -0.6021,    0.2207,    0.5512,    0.2105,    0.3077,    0.1047,   -0.1878,    0.7714,    0.0286,   -0.6875,   -0.1316,    0.0204,   -0.5294,   -0.4444,    0.2613,
   -0.6000,   -0.9058,    0.2207,    0.5512,    0.2105,    0.5577,    0.1994,   -0.1878,    0.7714,    0.0286,   -0.6875,   -0.1316,    0.0204,   -0.5294,   -0.4444,    0.2771,
   -1.0000,   -0.6021,    0.2207,    0.5512,    0.2105,    0.3077,    0.1226,   -0.1878,    0.7714,    0.0286,   -0.6875,   -0.1316,    0.0204,   -0.4706,   -0.4444,    0.3630,
   -0.6000,   -0.9058,    0.2207,    0.5512,    0.2105,    0.5577,    0.2056,   -0.1878,    0.7714,    0.0286,   -0.6875,   -0.1316,    0.0204,   -0.4706,   -0.4444,    0.3807,
   -1.0000,   -0.6021,    0.2207,    0.5512,    0.2105,    0.3077,    0.2079,   -0.2995,    0.5429,    0.0286,   -0.9375,    0.5000,   -0.2245,   -0.8824,   -0.7778,    0.4443,
   -0.6000,   -0.9058,    0.2207,    0.5512,    0.2105,    0.5577,    0.2948,   -0.2995,    0.5429,    0.0286,   -0.9375,    0.5000,   -0.2245,   -0.8824,   -0.7778,    0.4620,
   -0.6000,   -0.6859,    0.5517,    0.5512,    0.5088,    0.1731,    0.1358,   -0.1878,    0.7714,    0.0286,   -0.6875,   -0.1316,    0.0204,   -0.5294,   -0.4444,    0.3917,
   -0.6000,   -0.6859,    0.5517,    0.5512,    0.4912,    0.1731,    0.2110,   -0.1878,    0.7714,    0.0286,   -0.7875,    0.4737,   -0.0612,   -0.7647,   -0.6111,    0.4652,
   -0.6000,   -0.6859,    0.5517,    0.5512,    0.5088,    0.1731,    0.1823,    0.1371,    0.4857,   -0.2381,   -0.7750,    0.1316,    0.1020,   -0.8235,   -0.7222,    0.5467,
   -0.6000,   -0.6859,    0.5517,    0.5512,    0.5088,    0.1731,    0.3413,   -0.1472,   -0.3286,    0.2667,    1.0000,   -0.2368,   -0.4694,   -0.3529,   -0.5000,    0.5796,
   -0.6000,   -0.6859,    0.5517,    0.5512,    0.5088,    0.1731,    0.2211,   -0.1878,    0.7714,    0.0286,   -0.6875,   -0.1316,    0.0204,   -0.7647,   -0.6111,    0.5848,
